bigwig_file,tissue
297B9132-C6AC-43EF-B898-E4821808F857,LIVER
842B272A-9F51-4919-B7C1-A16A2F410B57,BREAST
10153910-4C09-49AC-B166-3FE87059DCC3,THYROID
DD5DF1C2-CA95-4908-8585-9A238B00AFA1,LUNG
15CF3DA9-9F34-4853-8DD8-D2189945642B,KIDNEY
EB2D043E-B722-4E95-A8FE-68E23171705A,LUNG
4EE1248B-A791-4B74-830F-D742A9B5348B,KIDNEY
0B01B4C9-9BED-4F5B-A3E2-8868C7CCC3FC,ESOPHAGUS
D6CDB3AE-4BA8-441B-8749-0625B36D9F73,LUNG
04E527EF-9E50-4C19-85D8-E4E5274FAB15,PROSTATE
21A78FFF-A5B9-4048-A6F8-3592A9D7E7A3,PROSTATE
D9B72EB1-EF37-4BE3-A295-740281E13B64,THYROID
9BF2A606-2AC6-42B1-8C5F-FE8AD51089D0,STOMACH
84C0E975-8882-463B-8FCB-7BECB0E92837,THYROID
CE49F853-A947-48AC-97C3-6A7BBEA622AB,LUNG
C6AD4922-9981-4493-9F33-87A449B6EE55,PROSTATE
3786C1AD-F06B-4A0D-B633-B86D2082AFEF,OVARY
8C4EC6C8-85A5-48EC-8629-5FC1C71A926B,LIVER
B5430330-BFE8-4A04-8E85-81E3BCB22D41,LIVER
20888111-665F-48E7-9B89-18185088F971,LUNG
CD628EE7-84DE-4D82-840B-73718D006B6F,BRAIN
41E266E3-C39D-4615-BBA2-397560EBA4F2,KIDNEY
D0F7931B-2253-486C-992C-1F3D1C98903B,LIVER
17563767-8C08-4675-B8DF-73E3F37B314E,THYROID
A48F4FBA-AC0A-4B48-843C-9CE11BC52DE4,LUNG
F69CC487-1C3A-4E65-BD56-A9EA04F9EF03,KIDNEY
F27CF453-FA13-48EB-B6FB-8BD48F8F1A57,THYROID
29D55F13-D78D-45F1-8FDF-65733C69F1BC,BREAST
D36CD2AA-C6A4-4F75-92C9-0CBEC461F71B,PROSTATE
06A1E516-337D-4F9D-AE62-440E6D3AD9F5,KIDNEY
80C88C65-63DF-4965-8EF9-F49D4D9FFB08,LIVER
B8546D2D-970C-424A-884A-D4C2C5EFF848,LUNG
665044AD-F2DD-43C2-BCDE-982A8F5C5830,BRAIN
494D71B2-79C1-4183-9E49-8D1C198C3E8E,STOMACH
01169BCB-82ED-4492-9FD0-630CCEA70023,BRAIN
00680EC1-91B5-4B70-BA5A-012B4292AADB,SKIN
8A082588-A4F5-4CF4-8A61-FB1A13582026,BREAST
87C6775A-2422-451E-BCB6-53B8255DC4C0,SKIN
FE9107C4-F161-467F-944D-0B243985A152,KIDNEY
5063882F-6377-4976-BB48-7275D46C44E6,BRAIN
19269152-7784-4394-A595-6F0A22F0F576,LIVER
CD9DB2F0-B2C4-4712-A86F-A4BCB0586BB3,TESTIS
3D3453A8-9260-4BD0-A4E6-A21FEABC750C,BREAST
495C0075-8BB1-4616-8896-1F5F59E8332F,THYROID
C364E621-F85C-4B7F-842F-210B8D4DFE3A,ADRENAL GLAND
86689648-2C4A-456F-A551-B9731400846C,TESTIS
4909AFED-792E-4DAF-B002-B47B5B28C7ED,BREAST
8879C57E-8876-462F-810E-EE07C2F541AD,UTERUS
B8EE15BC-7B7E-43F7-892C-47B828A6E078,PROSTATE
64F561FF-896F-44AE-9807-2A299C81C633,BREAST
B7BA97A3-BCA2-4A1D-B2C4-42DD838FDB80,THYROID
E547AED5-1579-4589-A683-D07CC0E51F93,BREAST
01373725-5D3C-4D9C-AABC-911D53E62BCD,ADRENAL GLAND
6BF81116-B1DF-4632-8352-AE89A43BABCD,OVARY
6D74A040-EBC4-4C09-96FA-DD1FB343C6C0,STOMACH
86F94264-A6DD-4A97-9191-036F066DD0EF,ADRENAL GLAND
C16B498D-B5A9-451F-83CA-8F27492E1FB9,UTERUS
C775B68F-9507-47E3-B507-B433AED79002,ESOPHAGUS
5516DD59-3D95-4BC6-84E7-5719B1BBCABF,BREAST
CBCD94D3-8B4D-44BA-9A35-CD7033DD6904,PANCREAS
EF6CF746-EDAC-47D9-BF0C-50C57D4E4322,UTERUS
E9D4A83F-EADA-4330-911A-8F02393E0BA3,BRAIN
2CF24C43-7C9D-4395-8C82-5A80361F9980,BRAIN
FFA5B992-AD5F-4527-B79B-B5EA62721684,UTERUS
E35A6AA5-331F-489B-8CE1-9D0BC4CDE119,BRAIN
5D06CF6D-F4B9-4B32-B055-8AB287E53340,ESOPHAGUS
049DD36F-6E0F-4693-A8FA-5F4042156612,BREAST
ED604501-C110-4693-820B-DE9FB648FEAA,BRAIN
46061E4B-5256-42AD-BA9A-FBCEBE92B09A,BRAIN
FCA5BADD-A6B2-4602-9B8F-0CD760E0AC2A,PROSTATE
483BEB1B-6EDD-4954-8324-BA2E7CB8A9E8,BREAST
D5597CE4-F812-47AB-946B-25224052FF45,LUNG
7C5B3EDD-640B-4A0C-B40C-02764C738D6C,UTERUS
9FCD0DED-F2AF-4920-AB01-BCD05A7D64CF,KIDNEY
40424A8F-CE23-436B-8F65-4919F90F6691,PROSTATE
222B06E3-FCFB-4104-92C3-D73BC31854D4,BONE MARROW
1FBD0805-13AE-4A82-8B94-640E1C921262,UTERUS
0BEE8DD4-9D91-454F-9E75-79739C6F9A0F,KIDNEY
3B85F264-8F4A-4404-8927-AF0DCA3E40AD,LIVER
93492AEE-B4C2-4839-AC13-E46BA43F8F67,PANCREAS
EC6F630A-8F81-4170-B41B-97D9E4582B68,BREAST
12B404E2-C463-4409-8392-E4649B2AFFD1,ESOPHAGUS
FFEF52EB-2504-4E3D-BA7E-F32521A75116,LUNG
57E6CD01-C6C1-4A5D-975F-EA37CD1BA1B3,TESTIS
AE082A2F-39BF-4BFD-8BC3-35B8CE45D53A,UTERUS
2D74E62B-B972-42C4-ABD2-A0DBDAAEC043,PROSTATE
8A791099-6538-4F5C-9400-D3F3DD73BDE1,BREAST
189E3660-4816-40D0-A0F7-39A958CB6599,LIVER
AD2F9030-3505-4B23-8F25-D7861D6AC461,STOMACH
54F09D8E-1B6A-4DF2-AB74-ECF2CECD456E,LUNG
2A7D9AE7-6458-4E34-AAB2-212F2E62030E,BREAST
2738FCA4-813D-49F5-A8B3-3C9886AE40FE,LUNG
71EAF17C-F7E7-4ED5-9DB0-6F3680CD89BA,UTERUS
D14A535D-5C31-4D78-8F92-3B50922211A2,SKIN
CDCB0435-9E2E-4C9B-B2E0-58FF248ABC41,THYROID
F3BA6259-9F68-47D0-ABDD-1272AE112CAB,UTERUS
154262F3-6316-48CF-97F6-CF72398B970F,STOMACH
64758B4B-E936-4105-B213-5F66D6D3863D,LUNG
F38DF975-5D95-4993-9CEF-B775C6851B3E,UTERUS
9691B578-C121-438B-8107-4C9584FC10C0,PROSTATE
94523D56-65BB-4860-9B7F-5859F5C82C05,LUNG
04B12992-B2EA-4BA2-8E2C-11E34E230E6F,ESOPHAGUS
4B18B059-0D01-422E-9BE2-27DEA86994BC,UTERUS
26796E5F-C0C2-466C-9012-882F6D29C149,OVARY
D8DCD080-5BB7-4723-8714-443EB8B07477,BREAST
122D1D3C-8C13-4BFF-A135-2A308C6A9483,UTERUS
5458F2F5-ED55-4E5B-9971-DCE3C0BFB195,SKIN
E2A378CB-2E5B-48C9-8F4F-33CCEF0FA050,STOMACH
3E5F6B52-112E-4F87-B49C-061B9DFD1E2D,BRAIN
93A7AA5D-FA07-470A-9FD3-306EA577D3C4,BRAIN
E9DB46D8-5CE4-472C-8F21-9180F2D4C880,OVARY
EAD4ECA0-8B2A-4AB6-9ACC-94EF99D9BE70,SKIN
1D0379B1-0E99-4E6D-B890-907C92860654,LUNG
BAF9B758-9B7B-419A-B2E8-9FDC1D569FC3,TESTIS
E05A16D7-DD3D-48DC-98D0-8F0DD825E2F0,UTERUS
3AB1F866-202D-4576-AFC3-D1C95ED4DD1D,THYROID
45471A6C-DDE6-4B36-9C6C-583247B04DCF,THYROID
08A09928-5484-42B2-A2DF-68AE49AD8A49,STOMACH
342C3944-C5DF-451A-885F-CA2C8EA89BFC,KIDNEY
3113CB55-0CB8-4C63-9308-AFF20B6A7452,UTERUS
47B989D5-6F1D-40A2-85D4-1EACD5E0BC87,PROSTATE
4466B30C-9865-4A4D-B6D3-665DADB9D659,STOMACH
0EA016C8-B636-45FE-8558-2D72F4D7EB86,TESTIS
756AF921-9C2A-42ED-A2BE-7D3263F17C6E,LUNG
A9E21619-E99A-4D90-A04F-5D59999F00B3,STOMACH
1BF8AAE7-B771-4CF2-8B1C-D2BEB5E6579E,BONE MARROW
E9013476-D037-41EA-921E-E9E62E93B75C,OVARY
2F6AE3AB-8EB9-4749-BD64-0A41A0EBA38E,KIDNEY
D485BE84-E1A8-48CC-9CF5-07D16709D975,LUNG
E4EADDC1-7E3A-44F5-B1B9-03712D34845E,OVARY
0602B0AB-B397-4F9C-B17E-EAAA6284C829,LUNG
057404EA-E563-4BA7-AB70-1791AB89B38F,OVARY
CA61411F-1FEB-4E2E-9B86-DEE9D1A8E81B,PANCREAS
F5A64B5A-54BA-41A1-8CA2-75D27C5680D3,KIDNEY
672AFEB7-E9AA-4A44-AA9C-EF6344AE5C5C,LUNG
24623812-EE00-4264-AB45-C88B770FF27E,THYROID
AF0A7BAA-D031-4C9F-91B7-7034F2C49D72,BRAIN
61C38CFD-F57F-48D2-9FC7-81776647CF0E,BRAIN
D9272890-4E00-42E3-9EEB-C688D05FA7E8,THYROID
2C5E540B-A7F9-4CDD-8BE4-57F3CC19D366,THYROID
5E41944E-845F-40A5-B27B-5EE359828BC3,PROSTATE
E26E2897-1B92-47A7-959C-53D6BFDD16FF,BREAST
0E737E9F-1045-4B86-A290-ED927D5DE7BF,LUNG
70622A15-FDD9-45F4-8EEB-784A77235AC2,UTERUS
ABD0F7F3-105B-4DEE-9889-5028772C519A,ESOPHAGUS
B14E4A93-3186-42D4-A36C-EB287EFFC653,BRAIN
4BFD1868-49FF-4D20-8369-9D50517FFD0D,TESTIS
E3C1D3D8-1C78-4C16-B0E5-56B5CCE3C6B4,UTERUS
1DF54FDF-9338-447C-95E4-CF685114E72F,STOMACH
7465B01D-C05E-4FE0-A9FE-182920EDC489,ADRENAL GLAND
8F770678-E467-4FB7-8C48-9BBE52490145,THYROID
535B21A6-C639-4853-9BB2-5B82DCA9CB18,PROSTATE
525CA562-5D74-4E2B-9FF5-7310EC4A3D55,KIDNEY
04099C36-377C-450A-8EEF-D1F6924F979A,LUNG
F7CF16EB-C432-4A1D-9A3A-D50FBDCC531D,KIDNEY
ADF3FC82-A249-4741-BA03-3617CB0784E1,STOMACH
A4821960-9921-4B07-98CE-C4FDCA15146D,BRAIN
D3652679-B0C5-4416-8073-81119CD18C40,KIDNEY
332283CB-F855-4493-A259-7852FD37B9DC,BRAIN
5FA363CC-3438-41CA-ADA0-0C1378628990,SKIN
7A532AB7-001D-4B99-9D30-DC67B7D847DB,BREAST
DCB0B826-95FD-4CC1-ABDB-B9BDD71C408B,LUNG
30D5E255-2AD3-44F3-8983-1B80E4FD3E2D,ADRENAL GLAND
1F5EF98F-2BF9-4C93-8D68-72D9CA67480A,BREAST
82E75E00-88CF-4106-BF80-899493EA66CC,KIDNEY
843686CA-D9A9-45EA-9309-60D8B1E7E504,TESTIS
BCC474D8-08FE-4E99-B8E8-B29E65F84D2E,ESOPHAGUS
7621F054-7DB3-4EB9-A9BB-724D3FD1E2D8,SKIN
B2010F2F-71D4-4637-BD7A-794E99732E03,SKIN
EEE6036B-8C41-4A99-BBD4-3E0C8B640FE1,THYROID
42B438C3-DF9D-4BE6-9798-43935C5F0B66,BREAST
1709294C-7194-493D-AF5C-574927F57C0C,TESTIS
BBBBFEB6-A5A4-49E1-933E-BC292673402E,PROSTATE
B21858C3-BA6C-478D-ACE3-C2325183A7CD,PROSTATE
89D22C35-AE69-4596-99BA-3B33CF66846F,BREAST
1BFA2C76-884B-4BD0-B800-4E4E0918F183,BREAST
5324E01D-69F5-4979-903B-7644F3236EE0,BREAST
5E825B8D-F90B-448D-8472-90B5258D6553,THYROID
798D5833-6F59-4AA9-A092-80613019176E,STOMACH
413227C4-B5A5-4B15-B8BD-BB0EBFE49898,THYROID
64916DD6-9DCD-4E5C-8122-C7F6B06BAEE5,STOMACH
51EB8800-9AA0-4160-AE4A-E00DD193894F,UTERUS
87E842B1-7DF0-4E0F-A5AA-5CABD4536070,LUNG
006E3C0D-0D2F-47D6-AC2B-1EB80A77AB26,KIDNEY
205CFEE1-422E-4FC4-9EBC-87504BB8C820,PROSTATE
79DE0216-2CBB-4057-AC90-0366A494F106,OVARY
087A928E-FB5A-496C-8967-877899416E94,LIVER
E140052A-5434-4C44-9873-0318D1D272CA,OVARY
EE8EBF14-3C91-4FF1-946D-400BD70116D0,KIDNEY
6A0043EB-58DC-4659-889F-B39BFAC57258,BREAST
20287718-EDD7-4046-A498-E65C86803178,PROSTATE
613454BF-1A66-4DBB-90D0-246FC212DA4A,LUNG
D2678E70-542A-4AB2-B881-12D66DBA44F5,BONE MARROW
CA13E5A6-519C-445F-BBBB-0774E23C0C6F,STOMACH
B8C79469-2866-44FB-96EE-D2079D3C07B4,LUNG
D7B44985-AF29-44DF-8966-1228629EE8E2,SKIN
788E4F7F-7641-461A-B6D5-65F76C2FA4DC,BREAST
16B4AC73-E759-45D0-B56E-CB20EF627F6B,PROSTATE
EB068925-2DCC-4E18-838F-903AC8D2B661,BREAST
9D854730-923D-46C5-9FC4-4D6610AE9D01,BREAST
AF5A3AFA-0E81-4864-B51D-7E857804C336,BREAST
44C04683-DE81-45AB-9695-4BA64CE73155,TESTIS
9DD27201-81C8-42C1-9227-24A35E55B229,PROSTATE
0B529BB8-23F6-4BC0-97AA-A20E2147ED86,THYROID
A31DD727-F50A-4077-81E7-7B8D0CAD7310,BREAST
05E020C8-143D-430E-AADB-5480FDF25F62,LIVER
D52EB7D8-C132-4647-8300-6746FE3B27F0,LUNG
AAA54A0C-F437-4E0E-AE39-977BEBD517BF,BREAST
565107F6-F4DE-4DB0-AB02-6EB04300530A,SKIN
E4E148E4-12B3-4384-9D16-4EFA666F59D8,PROSTATE
35181A54-6ABB-405F-8015-C3B2AE7FF4DA,STOMACH
8EFF99B7-0009-4638-8212-0D3EAF1AC2A5,BRAIN
D210AEF6-4A45-448F-963A-0D0D7BA6D79F,STOMACH
2535E07B-4CB8-4608-87F3-D8D6371B8862,BRAIN
F8AD7155-2CD9-4CB0-85FD-C9D13958B0ED,SKIN
5C89AF65-A9D5-4E09-8578-9AA6C17092BE,LUNG
EAD712E4-563B-4A49-9DA1-A2A6ADFEB59A,SKIN
B32C0FA6-1E17-4FEA-B54F-471175985689,OVARY
7AC86566-1E68-40F1-AA42-A6E67736D8DF,LUNG
5ECC8470-D1A1-4A35-A9F7-E77F0B5B9133,BRAIN
17950863-DF00-40E0-86DA-1FEC9B6C72A4,PROSTATE
8E295B94-54B1-491F-9638-DD96789431E3,STOMACH
9DEDB10B-93F0-45EB-994C-2A728ACA64E2,STOMACH
26E46808-D736-4B6A-AC7E-F638DC5560CD,BREAST
F0037F68-8F20-4668-A8AB-ACE38717CBF2,BREAST
E75FDDB8-3646-48FF-B4A0-C427624A2C15,LIVER
D1BFDB5B-3131-4B5C-8090-B3B91D4450F3,BRAIN
2078AFD6-102A-453C-81C1-4099084A8A7D,STOMACH
DD6A4073-630B-460F-8D5D-37A548A6FC6E,KIDNEY
B762920A-1E89-4EE8-A39A-153E76F9E3F6,KIDNEY
B66ECF23-8CB2-4C95-8E3D-AA63A494F4A0,BRAIN
64CC8829-8B70-4B43-A364-4905139379E4,LUNG
DED4EA4D-9DC2-4419-83EC-2BFE75DC1830,OVARY
905A026A-0B13-4AD3-B2BB-9A5AE76920AF,LUNG
F972A9AA-9842-4343-A533-A795E65581CE,ADRENAL GLAND
479DCA62-5053-4919-9D21-695298AA76B4,BREAST
137198F6-D924-4B04-9101-3F633E647B51,KIDNEY
1E4EB005-99B0-4A92-B010-2A91C76D6FEA,UTERUS
41F68F11-1545-4453-929B-F12FEBFA68AC,PROSTATE
32FB4CB2-001F-4B92-924B-EC5248BE7718,KIDNEY
1EFC6C80-2CBC-4F7F-9D95-D3259F22AED3,LUNG
9780DC1A-76BA-4219-B09A-59C85287CF4E,LUNG
8398031A-8135-4C0C-B526-45F97883F0DD,LIVER
9889D0AB-A85F-4549-BD27-E622B0E870DB,KIDNEY
980CBBAE-2C02-4150-8BDB-B67713B6425C,LUNG
D91CDB44-F946-44AD-8100-026E9DA98BD3,BREAST
ADC874EA-F39B-42D4-990B-AD1133EC3ABD,LUNG
87974EFF-C2DE-4930-93E3-015E6D996440,UTERUS
522DE754-7EDE-4F06-B4E5-EB55FAB272C3,STOMACH
578F3E77-E8BD-40DE-9F5E-603C85BFA009,LIVER
068EA867-E76C-43B9-BFA4-CAED834583F7,PROSTATE
1AE6EA95-C3D9-45F9-AB6E-38477A0B7D66,LUNG
75A41FFF-9376-4D8E-970C-250B39F51B87,LUNG
C76988D4-E96A-4708-8320-399E9C880BC3,UTERUS
828EC8B2-0470-42BF-A064-CF45A574D18E,SKIN
90A24A23-B495-4BE2-8CC6-488C68BC6B4B,LIVER
D04A2B83-1059-4D01-BF1F-F8BEB5280626,KIDNEY
016DE701-2120-462F-8FA0-08878C348CAC,KIDNEY
39177F29-5F75-4A07-AA1C-7EF52852210B,LUNG
12FD30FF-4D3A-4920-BF80-F44132824017,BREAST
4AD1B2C1-81F0-4337-939B-0220A5696A0F,THYROID
0A5C84E0-CEE9-4406-983B-DE5B423FCD06,LUNG
038D968B-D0EB-4F80-931A-625CF43FF8A5,STOMACH
2C527579-8B48-49B4-8383-8C084C046C62,BREAST
E923FE31-70F9-42AA-A1BD-07BDC0CF1130,KIDNEY
53A96249-66D5-4C26-893B-ADC71481D261,BONE MARROW
C41C0D47-9AC3-417C-8746-945945FA7386,BREAST
6D239281-7408-49EF-9B9B-F11EAC959F1C,BRAIN
3D669A28-E601-4579-A05D-8C58B76587A6,BREAST
E815E86E-1179-4207-9D4D-DEEF48027CE7,KIDNEY
75A2CE41-2B2A-4346-927E-ACF8A72738E4,ESOPHAGUS
07F32EDF-4B00-4653-A8BF-FF651E882C32,STOMACH
A8A5F5BA-0090-4360-BB2A-CC8C6305667B,LUNG
696D6BD2-3EF5-4ECC-A517-F9F6414C68EB,KIDNEY
CF634FAE-42FF-4911-A3A6-588566B11C07,SKIN
B58BFFE5-4390-4791-8385-A04A35CA1149,PROSTATE
68FDBA6A-8B0B-424C-8F11-BA34BE192D41,THYROID
113FF940-CB45-404B-AE9C-9B82133CDCA2,KIDNEY
0ABA5A33-4257-4BAD-9F28-DB606D81E2AF,BREAST
FCE788C2-DBF8-4083-9EA2-10A08B857E9C,UTERUS
D256581C-9139-4877-887D-5C4D7BD08CC6,LIVER
2DC1CF96-6822-412A-B002-3DC1239D17A7,OVARY
F265488F-7EBF-4BE3-90FB-178543D05A28,BREAST
3C806BA7-8700-46BB-B461-7F9C23C89557,KIDNEY
30A8ABA0-ECB4-4B44-9630-5FFF862A157F,OVARY
70E344FF-324B-4A62-A27A-AAE14FC240C7,KIDNEY
638A0BBA-E2BE-449C-8BF5-EC07F765200C,UTERUS
D125BE69-EA3E-4E26-83B3-966C9B4E2E1D,LUNG
E6BCB394-E1F6-4309-9F55-9EB77FB7909F,THYROID
C29A10D6-D598-4286-B5E0-F1776E19E988,ESOPHAGUS
6C04B5DB-3715-4C16-93FE-0913F9DF91EA,LIVER
F9DA97C2-9895-4D90-9D73-D974AC45421D,THYROID
78599DAC-E520-48F9-9B79-7929439DE4E7,UTERUS
5E63F693-8F47-4922-B25B-45E77716DAAB,LUNG
6199B19A-7766-4A3A-8697-5D90799034F8,BREAST
4BF75CF9-DA61-4A0B-940C-B09C7FE864F0,UTERUS
F13FE591-142C-4CF6-B27E-F0E97D28B979,LUNG
79573301-2820-444D-9131-F47F081279C3,BRAIN
A34C537D-632D-4992-958D-5B85D190382C,UTERUS
0A770CD6-C9B1-4CC4-9E31-1F8A820C5C1F,BREAST
42084C0B-C619-4220-A75E-EB9C2496F6E8,BREAST
AE068D01-91BC-4078-8AF3-6DCCA5F1F6D0,STOMACH
33E76585-9F57-423A-9BA2-7A90CDFAFEF2,KIDNEY
AE84B2BB-3A67-4488-B7EF-8F03FBC5137E,PANCREAS
6A2A1FCF-72C1-4377-ADB7-C1F01BF251C8,LUNG
39A9B95F-186B-4550-9271-001151B1A626,UTERUS
29BFA0DF-B284-4E84-9DC2-E53634B8382D,STOMACH
5C438635-560D-470C-8799-391FD03B90B5,KIDNEY
146CCB02-762A-4F38-9686-03E1C20E07C9,TESTIS
B42E31DA-9804-498F-8B1A-6A550AC9B897,BREAST
A5613D6C-B394-4619-AA09-022348BD0B7C,TESTIS
858AA057-84C4-4639-B281-0B0FFD1C9DDA,LUNG
C6914B18-740F-46BF-A2AD-15474A9E95FD,LUNG
4BF61B46-2F85-4DB1-BF35-648D869E0348,STOMACH
B7A695A4-0B74-41E9-8662-4010C8CA38F0,OVARY
AEE4896B-9E61-4DBD-B079-4C288EB8EC40,PROSTATE
44630FE0-1616-4DCC-BE56-192279374CF7,PROSTATE
6B15E85B-0882-487B-BDC2-950EA679A81D,UTERUS
27875588-7C41-49BB-A4C0-A66D72A12499,BRAIN
6D438075-1443-4B04-88F4-A492AC5054C3,BREAST
84B08BFD-C015-4B18-B2F4-4E00F98DF058,UTERUS
B4D93AE3-8051-4D10-AF35-40AE31D210F1,TESTIS
D363816A-D8DE-40FF-8A02-D2AEEFA94E09,PROSTATE
E2E857AB-E18D-41F8-8090-14CD0956D472,THYROID
E08283CA-68E0-4171-B8B9-51AEE0B1E0EF,BREAST
3D305C2E-6C86-4684-AA2A-155291AB4CC3,OVARY
68729130-7EA0-43BF-9003-FCA77C4EFFDD,LUNG
6749B9DD-8FFB-4B09-978B-2599EBE654A5,BREAST
4CD1A9D3-B0E4-49F7-A842-D243A28CECB3,KIDNEY
212CB113-E765-4146-AC8A-B34044E2A849,SKIN
0DDAE6FE-ED2E-4B99-8055-F6BBD5074F63,KIDNEY
D44498FC-61F6-493A-AA1B-8CE9424C2B2E,BREAST
65B6391B-3178-4AB3-9AA8-2FFAC5491988,LUNG
E877B9C0-11C5-4CC8-BAE1-AC210535F3DB,LUNG
A716BC29-161F-4CA0-B240-00B330137F2C,ESOPHAGUS
5D28A8E0-4ECF-43A4-890A-BE968B9A8CB2,ADRENAL GLAND
814B2873-3E3E-419E-BA53-F65E322D9338,LIVER
C6111762-D8FD-4FA7-9FAA-5F1C9B6E14AD,THYROID
791D9EB8-42E0-4192-B064-B1126CA14481,UTERUS
27C775C6-ABAD-44BE-B995-21DC4C68C399,BRAIN
858BE3D5-C06D-4151-8B99-5EBD0E239464,OVARY
98D2DF39-43CB-467A-8F3C-633FEB877548,PROSTATE
25AF81C5-B117-466D-AE9F-DD10BCB6AF2D,ADRENAL GLAND
0C908244-8F83-4EBF-B6A3-D3BDB4E0F50C,LUNG
5482053D-9F48-4773-B68A-302B3A612503,BONE MARROW
0E9C5985-9AE0-4098-A076-6FFBBDF05110,BONE MARROW
8C88CC73-D099-4F89-9DB8-4204308DFC56,LIVER
E7259704-4CD5-458C-B9ED-18FCAE9D3A0D,SKIN
2A9ED6F1-3F93-43CF-9E47-6690781E1009,BREAST
180867F0-954B-47C7-8B86-CBA55FA1F137,PROSTATE
55CE136A-D378-4F33-8EDF-FA35AEF90523,UTERUS
6B830177-B8E3-4635-BED3-2214F4A1C576,STOMACH
CA50C495-F37E-4743-867D-FAF2DCC3376A,BONE MARROW
55DFFE53-BCE7-4EC1-9863-6C0311B06BA2,ESOPHAGUS
DC1F29A2-39DE-44AD-936A-54B2B32D6370,BONE MARROW
ED82D4D7-8CB4-4888-9AE7-49D5E0C3ABF1,LIVER
1CE1B4DB-1F7B-4F30-BAA1-E0252199F05B,LUNG
394E9A0D-EBD7-4291-A930-FF39065AE9BF,PANCREAS
F177F929-546B-4A0F-A7F9-32477B32C1DA,OVARY
10EA52A2-FD54-4C34-965A-9CC66C161CF1,OVARY
5A2722BD-5857-44AF-A203-6C5576D8D20C,THYROID
16F55849-04CA-4196-8458-DF8B9C0B9EA1,THYROID
B8C2D019-00C9-4E1E-8383-4FE2FFB4D2D7,UTERUS
E4813ECB-4569-448A-A55F-F337268797D7,LUNG
44B1F003-553A-4C8A-A6AE-44C49262081C,BRAIN
C68E5B13-9E64-4C21-B8CC-F85A77B1393B,THYROID
7A1CC5FE-3D3C-4391-AD2A-0A0E4CEF7EF2,LIVER
B14206C4-7DF4-4C54-97F6-02E2E57EC510,LUNG
D0027A32-A9E2-41DF-9B47-76BC9FBCDB7C,BREAST
C3818F8D-4E33-40AA-8863-E1CD71505597,BRAIN
0ED640CC-9763-4B00-AFDD-566E7A2B04EC,PROSTATE
0990F823-0F26-4B81-8C4F-531854BDB0E7,THYROID
C513E546-E717-484E-86E6-7E3B76CBEAE3,LIVER
2FA21196-17B0-4D16-BCA7-7E405CA2C1C5,BRAIN
698C108E-37A9-48D4-AADC-19097ABD2AEA,SKIN
3EA5BE53-4932-4605-A6A0-EEE393AA4231,UTERUS
9E33733F-932B-4C8C-BDB1-E7D12D9C9649,LIVER
9F07C231-30C0-4362-893F-77923234372B,PROSTATE
617478C8-4A5D-4330-BE34-6F19CB65C0C5,STOMACH
EF68CF6E-F46D-477A-B125-153DDE949C07,TESTIS
C4F9F719-F797-4BE3-995E-CF9647E142C6,PROSTATE
30233F12-3C5C-4D67-95D6-8314D65C194C,PANCREAS
0C4BBE4C-F2A8-42D6-9526-979CF85EBEE1,KIDNEY
BF6FA8CC-60C1-413A-B2C6-54CCACBC01D6,ADRENAL GLAND
A4071CDC-9382-4852-AD36-0DDC0D321E21,OVARY
50DE1FDE-B85E-4677-B0F8-08275DA41A6E,BRAIN
399A518C-E02D-4B93-B24C-4255C4A807BB,SKIN
356F02A7-7619-4A94-9A54-1ECB15B2F52F,PROSTATE
2113A4E0-E286-45FA-9B58-D055389D186E,KIDNEY
56BBED6E-8ADB-430B-A85C-D3773F929447,BRAIN
BCCAE932-7C2D-47CD-89C1-1A1886F9D2A5,KIDNEY
9254818C-EBD1-41E3-9EAB-47A86ECD3913,OVARY
166ADA37-C5D2-4606-A99A-E362731B8521,LUNG
69635D23-90A7-4BAD-97C7-B79536837F57,ESOPHAGUS
0AA2BDBB-8720-409A-AA72-1F4AA26E7CD8,ADRENAL GLAND
7847E952-D2AD-4D55-A90A-21DEFCAA63D8,LIVER
73B6FD4C-8A12-496C-9869-4EEAAD9B964C,STOMACH
AB8EB795-2B8D-421A-AA45-1CBCF21DAC88,LUNG
EA794A00-74AF-43DF-AE30-6438E2F0B018,KIDNEY
6DA90F71-A4FF-4AD6-A270-7FFB160D01EA,UTERUS
B83FD35B-E997-4A3C-828B-3C90248B23F0,BREAST
4054781E-CA5E-48D0-92C9-F8906FCACA6B,LIVER
31502A7A-BC46-4187-AD4D-823DCC3DF94C,LUNG
E435C03F-0277-49C1-83EF-19452082723E,PROSTATE
7D241B7B-E218-4F44-BE15-1B5A14A1550F,UTERUS
E92E6FCC-434A-47A2-9DBB-7AAD5F1E30DC,KIDNEY
B78B7692-B0B1-4051-BECB-8A09876AC4C0,TESTIS
141CECEC-2118-4805-9DD0-67F13620674D,STOMACH
90EFD0B1-6CBA-4860-92DB-6CD6F04C8422,BREAST
113340B4-B092-4B8C-8A13-5932525B0C33,BRAIN
0B6F39DB-0ED4-40F8-9D01-912EE64630D4,KIDNEY
997B8112-5484-49CA-BF3D-7AA6CD2FB8BC,BREAST
1FB9316D-4674-4D97-A33B-649F53D09487,BRAIN
7A8CCD32-A30A-422F-99CB-11F3D2B50BBF,LUNG
68900FD6-8014-44DA-B67D-CBA9140A1D3F,OVARY
