,sex
GTEX-11EMC-3026-SM-5EQ4R,0
GTEX-XXEK-1926-SM-4BRVD,1
GTEX-13113-1826-SM-5LZW4,0
GTEX-QCQG-0726-SM-48U1Z,0
GTEX-13OVI-0626-SM-5IJCN,0
GTEX-R53T-1826-SM-3GIJX,0
GTEX-Y3IK-1326-SM-4YCD8,0
GTEX-11UD1-0011-R2b-SM-5BC6O,0
GTEX-13OW7-1626-SM-5IJDH,1
GTEX-11LCK-2026-SM-5A5MA,1
GTEX-13OVG-1426-SM-5K7VP,1
GTEX-131XG-0626-SM-5GCMP,0
GTEX-RVPU-0011-R1A-SM-2XCAI,1
GTEX-13QJC-2326-SM-5Q5CD,0
GTEX-WYJK-2426-SM-4ONDQ,1
GTEX-11EQ9-1526-SM-5PNY7,1
GTEX-13PL7-1926-SM-5J1MM,0
GTEX-PWCY-0008-SM-48TE9,0
GTEX-SJXC-0226-SM-2XCDU,1
GTEX-T6MN-0011-R5A-SM-32QPD,1
GTEX-ZGAY-1126-SM-4WWBS,0
GTEX-XGQ4-2226-SM-4AT4Y,1
GTEX-WOFL-0726-SM-3MJG4,1
GTEX-Y8E4-2226-SM-5LU94,1
GTEX-ZT9W-1626-SM-4YCDQ,1
GTEX-X4LF-1726-SM-3NMBZ,1
GTEX-R53T-0726-SM-48FCS,0
GTEX-WH7G-0726-SM-3NMBM,1
GTEX-13PL6-1026-SM-5L3E5,0
GTEX-ZZ64-1626-SM-5E43W,1
GTEX-XLM4-0226-SM-5S2TL,1
GTEX-OIZG-0726-SM-2I5GS,1
GTEX-X4XX-0726-SM-4QARS,1
GTEX-13QJC-0011-R1b-SM-5S2UU,0
GTEX-ZVZQ-1526-SM-5N9G6,0
GTEX-R55F-0011-R6A-SM-2TF4L,1
GTEX-13QJC-0011-R9b-SM-5PNX3,0
GTEX-QVJO-0326-SM-2S1R1,0
GTEX-131XF-0126-SM-5DUVF,1
GTEX-NPJ7-0011-R6a-SM-2I3G7,0
GTEX-UPIC-0626-SM-4IHK2,0
GTEX-WFG7-0926-SM-4LMK7,1
GTEX-OHPM-1426-SM-3TW8Y,1
GTEX-ZDXO-0011-R7a-SM-4WWCU,1
GTEX-PX3G-0726-SM-48TZT,0
GTEX-11NSD-0626-SM-5A5LU,1
GTEX-YEC3-1426-101806-SM-5PNXX,1
GTEX-13PVR-0126-SM-5S2PY,0
GTEX-13X6K-2926-SM-5Q5D5,0
GTEX-XYKS-2126-SM-4E3IB,0
GTEX-XXEK-0826-SM-4BRWG,1
GTEX-OHPN-0011-R8A-SM-2I5FJ,0
GTEX-ZAB5-0826-SM-5P9FU,1
GTEX-OXRK-0008-SM-3NB28,0
GTEX-Y5LM-1026-SM-4VDSQ,0
GTEX-T2IS-0011-R5A-SM-32QP4,0
GTEX-11GSP-2226-SM-5HL5Q,0
GTEX-ZV6S-2326-SM-4YCEY,0
GTEX-T5JC-0011-R10A-SM-32PM2,1
GTEX-TKQ2-0226-SM-4DM6V,1
GTEX-PLZ5-0726-SM-2I5F9,1
GTEX-PWO3-0005-SM-2I5FS,0
GTEX-1128S-0926-SM-5GZZU,0
GTEX-YJ8A-1526-SM-5P9FT,1
GTEX-131XW-0011-R11a-SM-5DUV9,0
GTEX-Y114-1326-SM-4TT9A,0
GTEX-11NUK-2626-SM-5A5MB,1
GTEX-ZXG5-0626-SM-5NQ85,1
GTEX-U8XE-0526-SM-3DB8R,1
GTEX-ZDTS-1426-SM-5K7WC,1
GTEX-WHSE-0011-R8A-SM-3P5Z1,1
GTEX-QVJO-1325-SM-2S1QX,0
GTEX-R55G-1526-SM-48FER,0
GTEX-WYJK-2126-SM-4ONDG,1
GTEX-13QIC-1526-SM-5IJFL,0
GTEX-13N2G-1926-SM-5J1O3,1
GTEX-1269C-3226-SM-5EGKT,0
GTEX-ZU9S-1626-SM-5E452,1
GTEX-XMD1-0526-SM-4AT4Z,1
GTEX-ZV7C-0003-SM-4YCF6,1
GTEX-139TT-0011-R3b-SM-5K7VL,1
GTEX-145MI-0826-SM-5SI95,0
GTEX-ZDXO-0726-SM-57WBT,1
GTEX-SN8G-0001-SM-3NM8L,0
GTEX-O5YV-0226-SM-48TBY,0
GTEX-13PL6-2926-SM-5L3I2,0
GTEX-WZTO-1726-SM-4PQYV,1
GTEX-ZP4G-1726-SM-4WWCM,0
GTEX-OIZG-0008-SM-4E3J2,1
GTEX-147JS-2526-SM-5S2Q8,1
GTEX-13FTW-2526-SM-5IJC8,1
GTEX-OIZH-2026-SM-3NB1M,1
GTEX-14DAQ-1426-SM-5RQJD,0
GTEX-1399Q-2826-SM-5IJEZ,1
GTEX-ZAB5-1126-SM-5Q5AD,1
GTEX-XMK1-0926-SM-4B66X,1
GTEX-VJYA-1826-SM-4KL1W,1
GTEX-Z93S-0011-R8a-SM-4RGNL,1
GTEX-139T8-0011-R3b-SM-5HL4R,1
GTEX-OXRK-0826-SM-2HMK7,0
GTEX-XUW1-1126-SM-4BONZ,0
GTEX-WOFM-0426-SM-4OOSG,1
GTEX-QDVJ-1126-SM-48U1U,1
GTEX-11P81-2426-SM-5GU65,0
GTEX-U3ZN-0126-SM-4DXUM,0
GTEX-13FTW-0326-SM-5K7UW,1
GTEX-113JC-0006-SM-5O997,0
GTEX-117XS-2226-SM-5GIE1,1
GTEX-117YX-0826-SM-5H11J,1
GTEX-YB5K-1926-SM-4VDT4,0
GTEX-QEL4-0426-SM-3GACZ,1
GTEX-117YX-2426-SM-5GZZJ,1
GTEX-117YX-1026-SM-5H11V,1
GTEX-Q734-0226-SM-48U1A,0
GTEX-R55G-1626-SM-48FF4,0
GTEX-11P82-0226-SM-5HL4O,1
GTEX-ZXG5-0011-R7b-SM-57WCC,1
GTEX-11ZU8-2326-SM-5EQMJ,1
GTEX-QEL4-1926-SM-4R1JI,1
GTEX-11ZUS-3026-SM-5EGI4,1
K-562-SM-5GZWN,0
GTEX-XXEK-0526-SM-4BRWD,1
GTEX-131XH-0011-R10a-SM-5EGLJ,1
GTEX-13CF2-0011-R5a-SM-5LZWS,1
GTEX-X585-0426-SM-4E3JZ,1
GTEX-ZF28-0011-R6a-SM-4WKHI,1
GTEX-13PVR-1126-SM-5S2NX,0
GTEX-111FC-1326-SM-5N9D9,1
GTEX-PSDG-0426-SM-2S1OF,1
GTEX-ZVT2-1326-SM-5E45H,0
GTEX-ZQG8-2426-SM-57WEE,0
GTEX-YEC3-0826-SM-5P9JF,1
GTEX-X4EP-0626-SM-3P621,0
GTEX-ZV7C-0826-SM-59HK8,1
GTEX-11ZTS-0011-R1a-SM-5BC71,0
GTEX-QDVJ-1326-SM-48U1X,1
GTEX-13FTX-0726-SM-5N9BI,0
GTEX-13PVR-0526-SM-5S2OB,0
GTEX-1269C-2826-SM-5EQ5O,0
GTEX-ZT9X-1826-SM-57WDU,1
GTEX-ZUA1-0226-SM-5NQ9Q,1
GTEX-131XH-2926-SM-5LZU4,1
GTEX-132AR-0326-SM-5KM2C,0
GTEX-ZYW4-1526-SM-5SIBA,1
GTEX-WYJK-1626-SM-3NM9J,1
GTEX-XBEC-1226-SM-4AT65,1
GTEX-U412-0426-SM-3DB9O,1
GTEX-13OVI-1026-SM-5L3EM,0
GTEX-139T6-1726-SM-5PNZ3,1
GTEX-P4PP-1626-SM-2HMJF,0
GTEX-SIU7-0926-SM-4BRX1,1
GTEX-SN8G-0006-SM-32PLD,0
GTEX-13FTY-0011-R9b-SM-5KM2U,0
GTEX-O5YW-0008-SM-4E3IE,1
GTEX-12WSK-0626-SM-5LZUJ,0
GTEX-ZPU1-2026-SM-57WFI,1
GTEX-QDVN-2026-SM-3GAEP,1
GTEX-POMQ-2226-SM-2I5FK,0
GTEX-113IC-0126-SM-5HL6T,1
GTEX-TKQ2-1226-SM-4DXSV,1
GTEX-R55F-0126-SM-48FCK,1
GTEX-QLQ7-1926-SM-2S1R6,1
GTEX-YEC3-1126-SM-5IFIH,1
GTEX-ZE7O-2626-SM-51MSS,0
GTEX-13OVG-0326-SM-5KM57,1
GTEX-ZYVF-1726-SM-5E443,0
GTEX-ZEX8-1826-SM-57WBH,1
GTEX-YJ89-0226-SM-4TT3Y,1
GTEX-13RTK-0226-SM-5RQHR,1
GTEX-146FH-0326-SM-5QGPT,0
GTEX-ZDYS-1226-SM-5IJF3,1
GTEX-ZYY3-0526-SM-5E45G,0
GTEX-12ZZW-1726-SM-5DUVD,1
GTEX-ZXG5-0126-SM-5GIEU,1
GTEX-11WQK-3226-SM-5EGI3,1
GTEX-1399T-0011-R8b-SM-5IJD8,1
GTEX-13FLV-0126-SM-5K7WT,1
GTEX-ZY6K-0326-SM-5SIBB,1
GTEX-XQ3S-1726-SM-4BOOD,1
GTEX-XPVG-1326-SM-4B65P,1
GTEX-Y3IK-1826-SM-4WWDS,0
GTEX-13VXT-2026-SM-5L3EW,0
GTEX-13QJC-0726-SM-5RQJK,0
GTEX-111YS-0726-SM-5GZY8,1
GTEX-WHWD-0126-SM-4OORS,1
GTEX-XUYS-0005-SM-47JZ2,1
GTEX-ZYT6-1126-SM-5GZYR,1
GTEX-13OVI-0726-SM-5L3DD,0
GTEX-N7MS-1626-SM-3LK5F,1
GTEX-QMR6-0011-R5A-SM-32PKT,1
GTEX-WEY5-0006-SM-3GIKG,0
GTEX-S7SE-0226-SM-2XCD4,1
GTEX-ZQUD-0003-SM-4YCD3,1
GTEX-RNOR-0011-R3A-SM-5SI8E,0
GTEX-13N11-2326-SM-5IJBF,0
GTEX-131XH-0011-R1a-SM-5DUWA,1
GTEX-ZQUD-1526-SM-51MRE,1
GTEX-13U4I-0426-SM-5LU4W,0
GTEX-RTLS-2626-SM-46MUJ,0
GTEX-11GSP-0011-R9b-SM-5NQ77,0
GTEX-RU72-2926-SM-2TF66,0
GTEX-ZZ64-0126-SM-5GZXA,1
GTEX-Q2AH-2026-SM-2S1PX,1
GTEX-N7MT-0011-R11A-SM-2I3DZ,0
GTEX-13NYC-2426-SM-5MR3K,1
GTEX-XBED-1026-SM-48TCB,1
GTEX-13111-2326-SM-5LZUQ,1
GTEX-XUZC-0726-SM-4BOPH,0
GTEX-132AR-1726-SM-5EGHQ,0
GTEX-WRHU-0626-SM-3MJFI,0
GTEX-ZDYS-1926-SM-5HL59,1
GTEX-11DXW-0626-SM-5N9ER,1
GTEX-PWN1-0126-SM-2I3FK,0
GTEX-QLQW-0726-SM-447AA,1
GTEX-14E6C-1026-SM-5SI6P,1
GTEX-UPK5-1826-SM-3GAEB,1
GTEX-WFJO-0005-SM-3GIKY,1
GTEX-WHPG-0726-SM-4M1XX,1
GTEX-XV7Q-0726-SM-4BRV6,0
GTEX-13OVJ-0826-SM-5J1OK,0
GTEX-NFK9-0526-SM-2YUNL,1
GTEX-131YS-3226-SM-5IFGV,0
GTEX-14A6H-0006-SM-5NQ7W,1
GTEX-1212Z-2126-SM-5FQTM,1
GTEX-13QBU-1726-SM-5IJFQ,0
GTEX-T6MN-0226-SM-32PMD,1
GTEX-OXRN-0126-SM-48TDM,1
GTEX-11LCK-0726-SM-5PNYC,1
GTEX-PWO3-0011-R6A-SM-2I5F3,0
GTEX-13O3P-0326-SM-5K7VM,1
GTEX-ZVE1-0526-SM-5NQ71,0
GTEX-WRHK-1726-SM-3MJFK,0
GTEX-12WSD-1826-SM-5GCOA,0
GTEX-UPK5-0326-SM-3GAF3,1
GTEX-XQ8I-0008-SM-4WAWM,1
GTEX-W5X1-0826-SM-3GILN,0
GTEX-13PVR-0926-SM-5S2RB,0
GTEX-RUSQ-0626-SM-2TF5V,1
GTEX-145MF-1726-SM-5LU9H,1
GTEX-11P7K-0726-SM-5EGKX,1
GTEX-T5JC-0011-R1A-SM-32PM6,1
GTEX-QVUS-0626-SM-447CC,0
GTEX-U3ZN-1926-SM-4DXSG,0
GTEX-QV44-0126-SM-4R1KH,1
GTEX-N7MS-0826-SM-2HML4,1
GTEX-YB5K-0526-SM-5LUAS,0
GTEX-144GL-1026-SM-5O99R,1
GTEX-ZY6K-1926-SM-5GZXW,1
GTEX-11ZUS-1326-SM-5FQUC,1
GTEX-1399R-0226-SM-5IJGG,1
GTEX-X585-1826-SM-4QAS3,1
GTEX-PSDG-0526-SM-2S1OH,1
GTEX-11P81-1426-SM-5P9JN,0
GTEX-S32W-0426-SM-4AD6H,0
GTEX-RU72-2626-SM-4GIE1,0
GTEX-WWYW-1326-SM-3NB2S,0
GTEX-11ONC-3026-SM-5985W,1
GTEX-14BMV-0226-SM-5S2N2,1
GTEX-13NZ8-0011-R1b-SM-5KM3V,0
GTEX-N7MT-1226-SM-26GMT,0
GTEX-147GR-0011-R2b-SM-5S2RQ,1
GTEX-SNOS-0426-SM-32PMH,1
GTEX-13OW8-0011-R3a-SM-5L3I4,1
GTEX-X4LF-0126-SM-4QAS7,1
GTEX-111FC-0526-SM-5GZZ8,1
GTEX-12ZZZ-0926-SM-5N9EQ,1
GTEX-146FH-2626-SM-5Q5E1,0
GTEX-131XG-2626-SM-5KM17,0
GTEX-13PLJ-0011-R5a-SM-5O9BG,0
GTEX-146FQ-1526-SM-5Q5CX,1
GTEX-139T6-1426-SM-5P9J7,1
GTEX-WFG7-0726-SM-3GIKO,1
GTEX-11ONC-0011-R9b-SM-5NQ8J,1
GTEX-OHPM-0006-SM-2HMKU,1
GTEX-YEC4-0226-SM-4W1YG,1
GTEX-U412-0326-SM-5DUVP,1
GTEX-VUSG-2626-SM-4KKZI,1
GTEX-WHSE-0011-R6A-SM-3P5ZP,1
GTEX-13FTZ-0011-R10b-SM-5KLZS,1
GTEX-TMMY-0005-SM-33HBN,0
GTEX-XAJ8-0626-SM-47JY4,1
GTEX-13111-1726-SM-5EGJZ,1
GTEX-148VJ-1826-SM-5Q5DV,1
GTEX-ZDTS-0926-SM-4WAXG,1
GTEX-ZZPU-2626-SM-5E45Y,0
GTEX-PVOW-0426-SM-5MR5R,1
GTEX-XGQ4-0926-SM-4AT4U,1
GTEX-Y3I4-0006-SM-4TT1E,1
GTEX-Y5V5-0006-SM-4V6FE,0
GTEX-P44H-1126-SM-48TBU,1
GTEX-PWOO-0426-SM-48TZF,0
GTEX-QV31-1126-SM-4R1K4,1
GTEX-QCQG-1226-SM-48U23,0
GTEX-R55D-1026-SM-3GAEQ,1
GTEX-QEG4-0626-SM-2S1OY,1
GTEX-13PL6-1126-SM-5L3IE,0
GTEX-13X6J-0426-SM-5O9D3,1
GTEX-14ABY-0011-R4b-SM-5S2VN,1
GTEX-X8HC-1626-SM-46MWE,0
GTEX-YFC4-0011-R2a-SM-4V6DZ,0
GTEX-OHPK-0006-SM-2HMKH,0
GTEX-T8EM-0126-SM-4DM5R,1
GTEX-ZAK1-3026-SM-5S2MJ,0
GTEX-XBED-2626-SM-4E3J5,1
GTEX-TKQ2-0826-SM-33HB6,1
GTEX-TSE9-0426-SM-3DB81,0
K-562-SM-5Q59U,0
GTEX-N7MS-2526-SM-26GMR,1
GTEX-R55E-0526-SM-2TC6B,1
GTEX-TSE9-3126-SM-4DXSY,0
GTEX-139TT-2726-SM-5IJFM,1
GTEX-13NZA-1726-SM-5J1NA,1
GTEX-YF7O-2026-SM-4W1YE,1
GTEX-WRHU-0226-SM-3MJFV,0
GTEX-YEC4-0001-SM-4W1Y6,1
GTEX-Q2AG-0011-R8A-SM-2HMK5,0
GTEX-13RTJ-0011-R8b-SM-5O9DL,1
GTEX-11P7K-2126-SM-5GU7G,1
GTEX-14753-0011-R6b-SM-5S2UD,1
GTEX-11DXX-2326-SM-5Q5A2,0
GTEX-Y8LW-1826-SM-5S2MV,0
GTEX-OHPJ-0526-SM-2HMJR,1
GTEX-XLM4-0011-R3B-SM-4AT6E,1
GTEX-145MH-0011-R3b-SM-5P9JQ,1
GTEX-WY7C-0426-SM-3NB3C,1
GTEX-1192X-2726-SM-5N9DN,1
GTEX-13S86-1226-SM-5S2OA,1
K-562-SM-48TE3,0
GTEX-R53T-0326-SM-48FEC,0
GTEX-13O21-2426-SM-5MR4A,1
GTEX-QDVJ-1926-SM-2S1PJ,1
GTEX-ZLWG-0626-SM-4WWFR,0
GTEX-R55D-0326-SM-48FES,1
GTEX-QVUS-0011-R8A-SM-3GAD7,0
GTEX-13OVI-2126-SM-5KM3U,0
GTEX-14BIL-2426-SM-5QGQR,1
GTEX-11NUK-1026-SM-5HL5J,1
GTEX-14BIN-2726-SM-5RQIE,0
GTEX-QCQG-0008-SM-48U2G,0
GTEX-13OVI-1526-SM-5K7VX,0
GTEX-146FQ-1726-SM-5QGPX,1
GTEX-PWOO-0626-SM-48TZH,0
GTEX-P44H-0626-SM-2XCF2,1
GTEX-P4QT-2626-SM-2I3FM,0
GTEX-11P81-0226-SM-5HL5M,0
GTEX-11P7K-0526-SM-5BC5I,1
GTEX-14BMV-3126-SM-5S2UV,1
GTEX-146FH-1226-SM-5NQB6,0
GTEX-PW2O-0826-SM-48TC5,1
GTEX-P4QS-2026-SM-3NMCG,1
GTEX-12696-0002-SM-5SI6U,1
GTEX-WHWD-0926-SM-4OORY,1
GTEX-YFCO-1926-SM-4W212,1
GTEX-117YX-1326-SM-5H125,1
GTEX-1212Z-0526-SM-5FQSQ,1
GTEX-X3Y1-0426-SM-3P5Z4,1
GTEX-13O3Q-0011-R10b-SM-5KM39,1
GTEX-QEG4-1226-SM-2S1P6,1
GTEX-RVPV-0226-SM-2TF6W,1
GTEX-Y8LW-1026-SM-5IFJY,0
GTEX-QXCU-1326-SM-48FE2,1
GTEX-11OF3-2926-SM-5HL78,1
GTEX-N7MT-1226-SM-26GMC,0
GTEX-OXRK-0926-SM-2HMKP,0
GTEX-Z93S-0005-SM-4RGLW,1
GTEX-XBED-2326-SM-47JYR,1
GTEX-SJXC-0426-SM-2XCFH,1
GTEX-11DXX-0826-SM-5GZZP,0
GTEX-13O21-2226-SM-5MR3L,1
GTEX-11DXX-2726-SM-5PNXO,0
GTEX-YJ8A-0526-SM-5IFHT,1
GTEX-XQ8I-0006-SM-4BOQ5,1
GTEX-X3Y1-0001-SM-4PQYP,1
GTEX-1399T-2626-SM-5L3E4,1
K-562-SM-3NMAP,0
GTEX-13113-0126-SM-5LZVX,0
GTEX-X638-0426-SM-47JY2,0
GTEX-13X6J-0011-R3b-SM-5P9K5,1
GTEX-13CF3-1126-SM-5LZXB,0
GTEX-ZXES-2026-SM-5NQ6R,0
K-562-SM-3NB3I,0
GTEX-OXRL-0126-SM-2YUMP,1
GTEX-111YS-2126-SM-5EGGM,1
GTEX-RNOR-0826-SM-2TF5C,0
GTEX-13O61-1026-SM-5L3F6,1
GTEX-QDT8-0011-R4A-SM-32PKM,0
GTEX-P4PP-0226-SM-2S1NN,0
GTEX-QV31-1526-SM-2S1QB,1
GTEX-14BIM-0011-R6b-SM-5S2VB,0
GTEX-13PL7-1726-SM-5J2NX,0
GTEX-ZDTT-1026-SM-5KM19,1
GTEX-11ZTT-2526-SM-5EQM9,0
GTEX-PLZ4-0726-SM-2TC6Q,0
GTEX-12WSC-2826-SM-5BC5Y,1
GTEX-145MO-0526-SM-5Q5F7,1
GTEX-NL4W-0011-R10A-SM-2I3DY,1
GTEX-XLM4-0011-R6A-SM-4AT4B,1
GTEX-SE5C-1326-SM-4BRUH,0
GTEX-12WSD-2026-SM-5HL7D,0
GTEX-13111-0426-SM-5DUXR,1
GTEX-NL3H-0011-R4a-SM-2I3GK,1
GTEX-XMD1-0011-R2B-SM-4AT5N,1
GTEX-N7MS-2625-SM-3LK77,1
GTEX-RNOR-0426-SM-2TF4U,0
GTEX-14E6E-1826-SM-5S2R7,1
GTEX-11EMC-0002-SM-5Q5DO,0
GTEX-WFG8-0001-SM-4LVN8,1
GTEX-S341-1326-SM-4AD72,0
GTEX-O5YW-0006-SM-3LK6E,1
GTEX-XUZC-1626-SM-4BRVP,0
GTEX-WHSB-1626-SM-3LK6J,1
GTEX-XQ3S-1626-SM-4WAYN,1
GTEX-13QBU-0126-SM-5LU3V,0
GTEX-13OVI-0326-SM-5K7X1,0
GTEX-ZYVF-0326-SM-5GIES,0
GTEX-148VJ-0726-SM-5LU8J,1
GTEX-ZTSS-0326-SM-5987M,1
GTEX-1477Z-0011-R10b-SM-5S2RF,1
GTEX-YJ8O-1026-SM-5CVM5,0
GTEX-N7MT-0326-SM-48TDP,0
GTEX-11ZTS-0826-SM-5EQ49,0
GTEX-YB5K-0008-SM-4VDT8,0
GTEX-13OW5-0011-R5b-SM-5L3FR,1
GTEX-TMKS-0226-SM-3DB7X,1
GTEX-12WSK-0826-SM-5CVNP,0
GTEX-111FC-2026-SM-5GZYO,1
GTEX-ZVT2-0926-SM-5GICE,0
GTEX-13PDP-0011-R8b-SM-5O9CS,1
GTEX-12WSN-0006-SM-5NQAP,1
GTEX-131YS-0011-R7a-SM-5IJDA,0
GTEX-14ASI-0326-SM-5S2VH,1
GTEX-Y8DK-0011-R3A-SM-4RTW5,1
GTEX-ZVT2-1026-SM-5GU55,0
GTEX-XPVG-2226-SM-4B65U,1
GTEX-ZAB4-0011-R9a-SM-4SOKG,1
GTEX-ZPIC-1726-SM-57WF2,0
GTEX-ZEX8-1926-SM-4WKFR,1
GTEX-XQ3S-1226-SM-4BOPP,1
GTEX-11DXZ-1626-SM-5GIDI,1
GTEX-12C56-2026-SM-5FQSI,1
GTEX-13FTW-2026-SM-5IJE2,1
GTEX-14C38-0826-SM-5S2U8,1
GTEX-13O3Q-2626-SM-5KM3S,1
GTEX-OHPN-0226-SM-48TBV,0
GTEX-13OW7-2726-SM-5L3HN,1
GTEX-14C39-0005-SM-5NQBR,1
GTEX-12WSH-2826-SM-5GCP5,1
GTEX-12WSG-2026-SM-5FQUU,0
GTEX-PWOO-2326-SM-2S1PQ,0
GTEX-13O3O-1826-SM-5IFGW,0
GTEX-145MF-1026-SM-5Q5EQ,1
GTEX-QMRM-0626-SM-447BQ,1
GTEX-SSA3-0008-SM-47JWJ,1
GTEX-13O3Q-1126-SM-5K7YK,1
GTEX-YB5E-0826-SM-4VDRZ,1
GTEX-13PVQ-3026-SM-5SI93,1
GTEX-V1D1-0008-SM-4JBIJ,1
GTEX-T2IS-0126-SM-4DM6O,0
GTEX-147F4-0006-SM-5O99T,1
GTEX-X4XX-0005-SM-3NMCS,1
GTEX-X585-0008-SM-46MU4,1
GTEX-13QJ3-1026-SM-5QGQU,1
GTEX-13G51-2326-SM-5LZXV,1
GTEX-OIZF-0006-SM-2I5GQ,1
GTEX-WH7G-0426-SM-3NMBJ,1
GTEX-12696-3126-SM-5FQUX,1
GTEX-14ICL-0326-SM-5S2OS,1
GTEX-QV31-0008-SM-447AT,1
GTEX-ZEX8-2226-SM-57WC6,1
GTEX-XBED-1626-SM-47JYN,1
GTEX-ZVT2-2526-SM-51MT1,0
GTEX-13FLV-0226-SM-5J2OF,1
GTEX-ZAB4-0011-R10a-SM-4SOKH,1
GTEX-N7MT-1226-SM-2TC6K,0
GTEX-11DXZ-2026-SM-5987S,1
GTEX-PX3G-1526-SM-48U11,0
GTEX-T6MO-1026-SM-4DM72,0
GTEX-WHPG-2226-SM-3NMBO,1
GTEX-ZZPU-0326-SM-5N9BJ,0
GTEX-WXYG-1726-SM-4ONCU,0
GTEX-11GSP-2326-SM-5HL63,0
GTEX-X4XX-1026-SM-4QARO,1
GTEX-TMMY-0326-SM-33HBF,0
GTEX-WHSE-0526-SM-4SOJ6,1
GTEX-QCQG-1426-SM-48U22,0
GTEX-139T6-2126-SM-5KM37,1
GTEX-OIZG-1526-SM-2YUNG,1
GTEX-13PVQ-1226-SM-5IJDC,1
GTEX-Y8E5-0006-SM-47JWQ,1
GTEX-NL4W-0008-SM-4E3I2,1
GTEX-13SLX-0926-SM-5S2NM,0
GTEX-ZYT6-2326-SM-5GZY3,1
GTEX-139T6-1226-SM-5IFFC,1
GTEX-WYJK-1326-SM-3NB2T,1
GTEX-PWCY-1726-SM-48TD3,0
GTEX-111YS-0006-SM-5NQBE,1
GTEX-13X6K-0526-SM-5LU51,0
GTEX-147F4-0011-R10b-SM-5S2WC,1
GTEX-1445S-1226-SM-5O9BF,1
GTEX-14753-0626-SM-5Q5CY,1
GTEX-OOBJ-1826-SM-3NB1C,1
GTEX-X4EP-0011-R3A-SM-3P626,0
GTEX-W5WG-0926-SM-4RTX9,0
K-562-SM-2D7VY,0
GTEX-139YR-2226-SM-5IFFW,1
GTEX-QMR6-0011-R4A-SM-32PKU,1
GTEX-OXRO-0126-SM-2YUN4,0
GTEX-OHPN-0008-SM-4E3HW,0
GTEX-RVPU-0011-R8A-SM-5SI8I,1
GTEX-14A5I-1226-SM-5NQBW,0
GTEX-13OVI-1426-SM-5L3EY,0
GTEX-POMQ-0006-SM-2I5F4,0
GTEX-NPJ7-2926-SM-3MJGQ,0
GTEX-146FR-1426-SM-5SIAV,0
GTEX-11ONC-1926-SM-5GU75,1
GTEX-13PDP-0726-SM-5L3HP,1
GTEX-PLZ5-0006-SM-5S2W5,1
GTEX-YB5K-0003-SM-4VDSN,0
GTEX-13N11-1526-SM-5L3FL,0
GTEX-WEY5-2026-SM-5SI8D,0
GTEX-WVLH-0011-R7A-SM-3MJFB,1
GTEX-12ZZX-0011-R3b-SM-5EGLH,0
GTEX-OHPK-2626-SM-2HMK9,0
GTEX-12696-2526-SM-5EQLN,1
GTEX-ZT9W-1126-SM-57WDR,1
GTEX-Y3IK-0926-SM-51MQU,0
GTEX-111CU-1426-SM-5GZYP,1
GTEX-WRHK-0526-SM-4MVOF,0
GTEX-145ME-1926-SM-5SI9S,0
GTEX-XGQ4-0326-SM-4GIEE,1
GTEX-XBEC-0626-SM-4QARY,1
GTEX-139TU-1926-SM-5J2OC,1
GTEX-13OW6-0926-SM-5L3GM,1
GTEX-11DXZ-2626-SM-59882,1
K-562-SM-5KM2I,0
GTEX-13FHO-0726-SM-5IJDG,1
GTEX-U3ZG-0001-SM-47JYF,1
GTEX-1211K-1526-SM-5FQU4,0
GTEX-YB5E-1026-SM-5IFI2,1
GTEX-ZPIC-1826-SM-57WFE,0
GTEX-ZYVF-1826-SM-5E44F,0
GTEX-YFCO-0005-SM-4W1ZI,1
GTEX-XOT4-0626-SM-4B66L,0
GTEX-11EQ9-0226-SM-5A5JX,1
GTEX-13N11-1226-SM-5KM4D,0
GTEX-13FHO-0011-R7b-SM-5LZXD,1
GTEX-X4LF-0002-SM-4QASG,1
GTEX-146FR-1026-SM-5NQ9T,0
GTEX-OHPK-0526-SM-2HMJB,0
GTEX-ZY6K-0726-SM-5A5L8,1
GTEX-VUSG-0006-SM-3GIK9,1
GTEX-WFG8-2226-SM-3GIL9,1
GTEX-11LCK-0526-SM-5A5M9,1
GTEX-QDVN-2326-SM-2S1PF,1
GTEX-WK11-2626-SM-4OOSK,1
GTEX-1399T-3126-SM-5IJFS,1
GTEX-11P7K-0006-SM-5N9FM,1
GTEX-X4XX-0011-R11A-SM-46MWQ,1
GTEX-11GSO-0005-SM-5O9CA,1
GTEX-XUJ4-0526-SM-4BOON,0
GTEX-11P7K-2326-SM-5EGKZ,1
GTEX-14ICL-0426-SM-5RQJ3,1
GTEX-ZDXO-0011-R11a-SM-4WWD9,1
GTEX-SIU8-0226-SM-2XCDS,1
GTEX-12696-2426-SM-5EQ6H,1
GTEX-RNOR-1426-SM-48FDJ,0
GTEX-11TUW-0008-SM-5SI6S,1
GTEX-YFC4-1426-SM-5IFJG,0
GTEX-XLM4-0004-SM-4AT5I,1
GTEX-13PL7-0326-SM-5IJEK,0
GTEX-O5YT-1626-SM-32PK6,1
GTEX-Q2AG-0011-R5A-SM-2HMJH,0
GTEX-RU1J-1426-SM-46MUV,0
GTEX-148VJ-1126-SM-5NQBZ,1
GTEX-TML8-0926-SM-4DXSJ,0
GTEX-14BIM-2626-SM-5S2OF,0
GTEX-13FTW-0126-SM-5IJED,1
